ID	Description	geneID	status	celltype	Tissue	dataset	Dataset name
GO:0006869	lipid transport	ABCA1/PSAP/EEPD1/APOE	Up	C9_Macrophages_MRC1	Lung	GSE171524	Izar B et al. (Lung)
GO:0019915	lipid storage	ABCA1/APOE	Up	C9_Macrophages_MRC1	Lung	GSE171524	Izar B et al. (Lung)
GO:0042632	cholesterol homeostasis	ABCA1/APOE	Up	C9_Macrophages_MRC1	Lung	GSE171524	Izar B et al. (Lung)
GO:0006633	fatty acid biosynthetic process	SCD/CD74/GSTP1/FASN/PTGES3/ACSS2	Up	C3_Epithelial_AT2_SFTPA1	Lung	GSE171524	Izar B et al. (Lung)
GO:0006687	glycosphingolipid metabolic process	B4GALT5/GALC/CREM	Up	C17_Mast_SLC24A3	Lung	GSE171524	Izar B et al. (Lung)
GO:0006664	glycolipid metabolic process	B4GALT5/GALC/CREM	Up	C17_Mast_SLC24A3	Lung	GSE171524	Izar B et al. (Lung)
GO:0015909	long-chain fatty acid transport	ANXA1/THBS1	Down	C10_Neuronal_SEMA3A	Lung	GSE171524	Izar B et al. (Lung)
GO:0017121	plasma membrane phospholipid scrambling	SLC4A1	Up	C15_B_naive_CD38	Lung	GSE171524	Izar B et al. (Lung)
GO:0045332	phospholipid translocation	SLC4A1	Up	C15_B_naive_CD38	Lung	GSE171524	Izar B et al. (Lung)
GO:0034204	lipid translocation	SLC4A1	Up	C15_B_naive_CD38	Lung	GSE171524	Izar B et al. (Lung)
GO:0097035	regulation of membrane lipid distribution	SLC4A1	Up	C15_B_naive_CD38	Lung	GSE171524	Izar B et al. (Lung)
GO:0015914	phospholipid transport	SLC4A1	Up	C15_B_naive_CD38	Lung	GSE171524	Izar B et al. (Lung)
GO:0033559	unsaturated fatty acid metabolic process	GPX1/MIF/CBR1/GPX4/AKR1B1/GSTA1/EPHX1/ALOX15/ATP6V1B1/PTGS2/GSTP1/CD74/SCP2/ANXA1	Down	C10_SMC_SYNPO2	Airway	GSE171668_Airway	Delorey TM et al. (Trachea)
GO:0090218	positive regulation of lipid kinase activity	PRKD1/FGF2/PDGFRA/PDGFRB	Up	C1_Myofibroblast_RPLP0	Airway	GSE171668_Airway	Delorey TM et al. (Trachea)
GO:0070542	response to fatty acid	PDK4/CD36/PLCB1/PID1	Up	C9_B_Memory_MS4A1	Heart	GSE171668_Heart	Delorey TM et al. (Heart)
GO:1905952	regulation of lipid localization	FABP3/FIS1/GPS2/LPL/THBS1/C1QTNF1	Up	C6_NK_NCR2	Heart	GSE171668_Heart	Delorey TM et al. (Heart)
GO:2000191	regulation of fatty acid transport	FABP3/FIS1/THBS1	Up	C6_NK_NCR2	Heart	GSE171668_Heart	Delorey TM et al. (Heart)
GO:0046320	regulation of fatty acid oxidation	PDK4/FABP3/ACADVL	Up	C6_NK_NCR2	Heart	GSE171668_Heart	Delorey TM et al. (Heart)
GO:0032368	regulation of lipid transport	FABP3/FIS1/GPS2/THBS1/C1QTNF1	Up	C6_NK_NCR2	Heart	GSE171668_Heart	Delorey TM et al. (Heart)
GO:0019216	regulation of lipid metabolic process	PDK4/EEF1A2/PSAP/FABP3/ACADVL/STUB1/GPS2	Up	C6_NK_NCR2	Heart	GSE171668_Heart	Delorey TM et al. (Heart)
GO:1905954	positive regulation of lipid localization	FABP3/GPS2/LPL/C1QTNF1	Up	C6_NK_NCR2	Heart	GSE171668_Heart	Delorey TM et al. (Heart)
GO:0006688	glycosphingolipid biosynthetic process	ST8SIA1/ST6GALNAC3/ST8SIA4	Down	C12_NKT_RPS27	Heart	GSE171668_Heart	Delorey TM et al. (Heart)
GO:0019216	regulation of lipid metabolic process	PLCG2/FLT1/ZBTB20/SORBS1/PRKCE/PLPP1/CEACAM1/PPARG	Up	C12_EC_FenEC_RAPGEF5	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0045834	positive regulation of lipid metabolic process	FLT1/ZBTB20/SORBS1/PRKCE/PPARG	Up	C12_EC_FenEC_RAPGEF5	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0006869	lipid transport	SLC13A3/PRKN/OSBPL10/PPARA/SPP1/ABCC3/ABCC4/SLC22A6/SLC27A2/ABCC2/VPS13A/ACSL1/VPS13B/VPS13D/GRAMD1B/PPARG/ABCB1/SLC22A2/ATP11A/SLC5A8/PITPNC1/PIP4K2A/ATP8B4/TTC39B/ESYT2/SLC22A7/DENND5B/CYP4A11/SLC22A8/SLCO3A1/ATP9B/SLC27A6/UGCG/TEX2/NPC1/VMP1/ANO6/VPS54/VPS13C/ABCD3/XKR6/XKR4/VPS53/AKR1C1/ITGAV	Up	C1_PT_MYO5B	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0006631	fatty acid metabolic process	ACSM2A/ACSM2B/PCCA/PPARA/PCK1/PPARGC1A/SLC27A2/ACSL1/AIG1/CRYL1/PPARG/AUH/EHHADH/MLXIPL/PRKAG2/FAAH2/PRKAA2/MGLL/CYP4F3/ACACB/CYP4A11/ELOVL7/RGN/ACSS2/ECHDC2/SLC27A6/MAPK14/ABHD3/ACACA/ACADSB/ABCD3/AKR1C1/PIBF1/LPGAT1/ACSM3	Up	C1_PT_MYO5B	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0019432	triglyceride biosynthetic process	PCK1/ACSL1/AGMO/GPAT3/RGN/GK/MOGAT1/LPGAT1	Up	C1_PT_MYO5B	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0015908	fatty acid transport	PPARA/ABCC4/SLC22A6/SLC27A2/ACSL1/PPARG/SLC22A2/SLC5A8/SLC22A7/CYP4A11/SLC22A8/SLCO3A1/SLC27A6/ABCD3	Up	C1_PT_MYO5B	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0045834	positive regulation of lipid metabolic process	ZBTB20/IGF1R/PRKD1/PPARA/NR1H4/PCK1/PPARGC1A/PPARG/SORBS1/PRKCE/MLXIPL/RGN/AMBRA1/RPTOR/MAPT/LPGAT1	Up	C1_PT_MYO5B	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0009062	fatty acid catabolic process	PCCA/PPARA/PCK1/SLC27A2/AIG1/AUH/EHHADH/CYP4F3/ACACB/CYP4A11/ECHDC2/ABHD3/ABCD3	Up	C1_PT_MYO5B	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0046460	neutral lipid biosynthetic process	PCK1/ACSL1/AGMO/GPAT3/RGN/GK/MOGAT1/LPGAT1	Up	C1_PT_MYO5B	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0045332	phospholipid translocation	ABCB1/ATP11A/ATP8B4/ATP9B/VMP1/ANO6/XKR6/XKR4	Up	C1_PT_MYO5B	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0006695	cholesterol biosynthetic process	SOD1/TM7SF2/ACAA2/APOE/IDI1/FDPS/MSMO1/HMGCS1	Down	C18_CNT_SLC8A1	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0050873	brown fat cell differentiation	PPARGC1A/PRDM16/FTO/MAPK14/RREB1/TRPV4/ZNF516	Up	C18_CNT_SLC8A1	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0006695	cholesterol biosynthetic process	TM7SF2/ACAA2/SOD1/IDI1/APOE/MSMO1/FDPS/HMGCS1	Down	C17_CNT_PIK3C2G	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0006695	cholesterol biosynthetic process	FDPS/MSMO1/HMGCS1/TM7SF2/APOA1/IDI1/ACAA2	Down	C2_PT_FTL	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0015908	fatty acid transport	SLC27A6/SLC22A6/CYP4A11/ACSL1/SLC22A7/SLC22A2/SLC22A8/RBP5/ABCC4	Up	C2_PT_FTL	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0006869	lipid transport	SPP1/SLC27A6/SLC13A3/SLC22A6/CYP4A11/ACSL1/PRKN/SLC22A7/SLC22A2/SLC22A8/ABCC3/GRAMD1B/OSBPL10/APOO/RBP5/ABCC4	Up	C2_PT_FTL	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0019216	regulation of lipid metabolic process	ZBTB20/PLCG2/ADGRF5/ADGRF1/RORA/PRKCE/KIT/PRKG1/NCOA2/PPP2R5A/PPARGC1A/PRKD1/TTC39B/IGF1R/SREBF2/RNF213/SORBS1/RPTOR	Up	C25_CDICA_SLC26A7	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0045834	positive regulation of lipid metabolic process	ZBTB20/ADGRF5/PRKCE/KIT/PPARGC1A/PRKD1/IGF1R/SREBF2/SORBS1/RPTOR	Up	C25_CDICA_SLC26A7	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:2001140	positive regulation of phospholipid transport	TRIAP1/PRELID1/DBI/APOE	Down	C10_TAL_SLC2A1	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0045332	phospholipid translocation	ATP10A/ATP8B1/XKR6/XKR4/ATP10D/ATP8A2/ATP9B	Up	C8_Podocytes_NPHS2	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0006869	lipid transport	PRKN/SLC13A3/OSBPL10/SLC22A6/GRAMD1B/PPARA/ABCC3/SLC27A2/SPP1/SLC5A8/ATP8B4/ABCC2/SLC22A2/ABCC4/SLC27A6/CYP4A11/ACSL1/SLC22A7/TTC39B/KCNQ1/PITPNC1/ABCB1/DENND5B/VPS13B/SLC22A8/PPARG/PIP4K2A/VPS13A/VPS13D/ANO6/MSR1/XKR6/ATP8A2/SLCO3A1/OSBP2	Up	C3_PT_RPL5	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0015908	fatty acid transport	SLC22A6/PPARA/SLC27A2/SLC5A8/SLC22A2/ABCC4/SLC27A6/CYP4A11/ACSL1/SLC22A7/SLC22A8/PPARG/SLCO3A1	Up	C3_PT_RPL5	Kidney	GSE171668_Kidney	Delorey TM et al. (Kidney)
GO:0033700	phospholipid efflux	APOA2/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0034370	triglyceride-rich lipoprotein particle remodeling	APOA2/APOA5/APOA4/APOC3/APOA1/APOE/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0043691	reverse cholesterol transport	APOA2/APOM/CLU/APOA4/APOC3/APOA1/APOE/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0034368	protein-lipid complex remodeling	APOA2/APOM/APOA5/APOA4/APOC3/APOA1/APOE/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0071825	protein-lipid complex organization	APOA2/APOM/APOA5/APOA4/APOC3/APOA1/CIDEB/APOE/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0065005	protein-lipid complex assembly	APOA2/APOM/APOA4/APOC3/APOA1/CIDEB/APOE/APOC1	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0033344	cholesterol efflux	APOA2/APOM/APOA5/APOA4/APOC3/APOA1/NFKBIA/APOE/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0010896	regulation of triglyceride catabolic process	AADAC/APOA5/APOA4/APOC3/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0050994	regulation of lipid catabolic process	APOA2/FABP1/AADAC/RARRES2/APOA5/APOA4/APOC3/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:2001140	positive regulation of phospholipid transport	DBI/PRELID1/APOA1/PRAP1/APOE	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:2001138	regulation of phospholipid transport	DBI/PRELID1/APOA1/PRAP1/APOE	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0015914	phospholipid transport	APOA2/DBI/PRELID1/APOA5/APOA4/APOC3/APOA1/PRAP1/APOE/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006641	triglyceride metabolic process	APOA2/AADAC/PLAAT3/APOA5/APOA4/APOC3/CIDEB/APOH/APOE/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0050996	positive regulation of lipid catabolic process	APOA2/FABP1/AADAC/APOA5/APOA4/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032368	regulation of lipid transport	APOA2/DBI/PRELID1/FIS1/APOA4/APOC3/APOA1/PRAP1/NFKBIA/APOE/APOC1/APOC2/MIF	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006638	neutral lipid metabolic process	APOA2/AADAC/PLAAT3/APOA5/APOA4/APOC3/ANG/CIDEB/APOH/APOE/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0090207	regulation of triglyceride metabolic process	AADAC/APOA5/APOA4/APOC3/CIDEB/APOE/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:1904729	regulation of intestinal lipid absorption	APOA2/APOA4/APOA1/PRAP1	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0046503	glycerolipid catabolic process	APOA2/PRDX6/AADAC/APOA5/APOA4/APOC3/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0030301	cholesterol transport	APOA2/APOM/CLU/APOA5/APOA4/APOC3/APOA1/NFKBIA/APOE/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0046461	neutral lipid catabolic process	APOA2/AADAC/APOA5/APOA4/APOC3/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:1905952	regulation of lipid localization	APOA2/DBI/PRELID1/FIS1/APOA4/APOC3/APOA1/PRAP1/NFKBIA/APOE/APOC1/APOC2/MIF	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0042304	regulation of fatty acid biosynthetic process	CD74/APOA5/APOA4/APOC3/EIF6/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0070328	triglyceride homeostasis	APOA5/APOA4/APOC3/APOA1/APOE/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019433	triglyceride catabolic process	AADAC/APOA5/APOA4/APOC3/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	APOA2/FABP1/DBI/PRELID1/APOM/FIS1/CLU/STARD10/APOA5/APOA4/APOC3/APOA1/RBP4/PRAP1/RBP5/CIDEB/NFKBIA/APOH/APOE/APOC1/APOC2/MIF	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032374	regulation of cholesterol transport	APOA2/APOA4/APOC3/APOA1/NFKBIA/APOE/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0016042	lipid catabolic process	APOA2/PRDX6/FABP1/AADAC/CYP3A4/RARRES2/HSD17B10/PLAAT3/APOA5/APOA4/APOC3/PHYH/ECH1/APOE/APOC1/APOC2/ETFB	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006633	fatty acid biosynthetic process	CD74/CYP3A4/APOA5/APOA4/APOC3/NDUFAB1/EIF6/GPX4/APOC1/APOC2/MIF	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0120009	intermembrane lipid transfer	APOA2/PRELID1/APOA4/APOA1/CIDEB/APOE	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	FABP1/DBI/CD74/GSTA1/CYP3A4/HSD17B10/APOA5/APOA4/APOC3/PHYH/NDUFAB1/EIF6/GPX4/ALKBH7/ECH1/APOC1/APOC2/ETFB/MIF	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0044242	cellular lipid catabolic process	APOA2/PRDX6/FABP1/AADAC/HSD17B10/APOA5/APOA4/APOC3/PHYH/ECH1/APOC1/APOC2/ETFB	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0090208	positive regulation of triglyceride metabolic process	AADAC/APOA5/APOA4/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0098856	intestinal lipid absorption	APOA2/APOA4/APOA1/PRAP1	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019217	regulation of fatty acid metabolic process	FABP1/CD74/APOA5/APOA4/APOC3/EIF6/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0042632	cholesterol homeostasis	APOA2/APOM/APOA5/APOA4/APOC3/APOA1/APOE/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045723	positive regulation of fatty acid biosynthetic process	CD74/APOA5/APOA4/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045923	positive regulation of fatty acid metabolic process	FABP1/CD74/APOA5/APOA4/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032370	positive regulation of lipid transport	DBI/PRELID1/APOA1/PRAP1/NFKBIA/APOE/MIF	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	APOA2/FABP1/AADAC/CD74/RARRES2/EDF1/APOA5/APOA4/APOC3/APOA1/CIDEB/EIF6/APOE/APOC1/APOC2/SOD1	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:1905953	negative regulation of lipid localization	APOA2/FIS1/APOC3/NFKBIA/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032369	negative regulation of lipid transport	APOA2/FIS1/APOC3/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045834	positive regulation of lipid metabolic process	APOA2/FABP1/AADAC/CD74/APOA5/APOA4/APOA1/APOE/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032375	negative regulation of cholesterol transport	APOA2/APOC3/APOC1/APOC2	Down	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006631	fatty acid metabolic process	ECHDC2/SCP2/ABCD3/LPGAT1/ABCB11/PDK1/ACSL3/EHHADH/PPARGC1A/ELOVL6/CBR4/ACSL1/HSD17B4/MAPK14/AIG1/QKI/MLXIPL/PRKAG2/INSIG1/FAAH2/ACSL4/AUH/BAAT/HSD17B12/CYP2C8/GPAM/ADIPOR2/ACACB/PIBF1/PCCA/DCAF5/ABHD2/ACSM2A/ACSM2B/LONP2/NCOR1/ACACA/ABHD3/ACSS2/PLIN5/PNPLA3/PPARA/SLC27A6/PTGR1/ELOVL5/CYP2B6	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019216	regulation of lipid metabolic process	LPGAT1/PPP2R5A/APOB/PRKCE/ABCB11/PDK1/ACSL3/ZBTB20/TBL1XR1/PPARGC1A/FBXW7/PLPP1/NR3C1/MLXIPL/PRKAG2/INSIG1/NCOA2/PDE3B/AMBRA1/SORL1/SORBS1/LPCAT3/NR1H4/ACACB/SCARB1/PIBF1/DCAF5/RORA/CRTC3/LONP2/PLCG2/NCOR1/RPTOR/HNF4A/PLIN5/MTMR3/SREBF2/PPARA/PROX1/ELOVL5	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006869	lipid transport	VPS13D/PLA2G2A/OSBPL9/SCP2/ABCD3/APOB/VPS54/ABCB11/ACSL3/SLC10A7/ACSL1/LPA/PRKN/EEPD1/ABCB4/ABCB1/ESYT2/ATP11C/TTPA/VPS13B/VPS13A/ABCA1/CHKA/ABCC2/PDZD8/LPCAT3/LRP6/SLCO1B1/DENND5B/ANO6/LRP1/OSBPL8/SCARB1/ATP11A/ATG2B/SPG11/VPS13C/VPS53/ABCC3/VMP1/PITPNC1/ABCA8/ABCA6/ABCA5/ATP9B/PITPNB/SREBF2/PPARA/SLC27A6	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0055088	lipid homeostasis	NR5A2/APOB/GCKR/THADA/ABCB11/ZBTB20/FBXW7/MLXIPL/ABCB4/INSIG1/CYP7B1/ABCA1/LRP5/GPAM/NR1H4/SCARB1/RORA/ACSM2A/ACACA/MED13/ABCA5/HNF4A/SREBF2/PNPLA3	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0010883	regulation of lipid storage	CRP/APOB/FBXW7/ABCA1/OSBPL8/ACACB/SCARB1/FTO/PLIN5/SREBF2/PPARA	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0035337	fatty-acyl-CoA metabolic process	ACSL3/ELOVL6/ACSL1/HSD17B4/ACSL4/HSD17B12/ACSM2A/ACACA/ELOVL5	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0046486	glycerolipid metabolic process	PLA2G2A/LPGAT1/APOB/CPS1/ACSL3/PIK3CB/PLD1/TBL1XR1/FBXW7/ACSL1/PIK3R1/SERINC5/AGMO/INSIG1/SLC44A1/CHKA/UVRAG/SORL1/PTEN/GPAM/LPCAT3/PIK3C2G/ETNK1/OSBPL8/NR1H4/SCARB1/SEL1L/TTC7B/ABHD2/SMG1/PLCG2/PAFAH1B1/ABHD3/CRLS1/PLCB1/PLIN5/PI4KA/MTMR3/PNPLA3/GK	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0035338	long-chain fatty-acyl-CoA biosynthetic process	ACSL3/ELOVL6/ACSL1/ACSL4/HSD17B12/ELOVL5	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0046949	fatty-acyl-CoA biosynthetic process	ACSL3/ELOVL6/ACSL1/ACSL4/HSD17B12/ACACA/ELOVL5	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019217	regulation of fatty acid metabolic process	LPGAT1/ABCB11/PDK1/PPARGC1A/MLXIPL/PRKAG2/INSIG1/ACACB/PIBF1/DCAF5/LONP2/NCOR1/PLIN5/PPARA/ELOVL5	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019432	triglyceride biosynthetic process	LPGAT1/FBXW7/ACSL1/AGMO/GPAM/SCARB1/PLIN5/PNPLA3/GK	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045444	fat cell differentiation	TBL1XR1/PPARGC1A/TRIO/NIPBL/RREB1/MAPK14/ENPP1/FAM120B/INSIG1/STK3/LRP5/YAP1/ZBTB16/TCF7L2/OSBPL8/FOXO1/WDFY2/ERO1A/FERMT2/ZFP36L1/RORA/SMAD3/PIAS1/FTO/ZNF516/PLCB1/ATF5/PNPLA3	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0045017	glycerolipid biosynthetic process	LPGAT1/ACSL3/PIK3CB/PLD1/FBXW7/ACSL1/PIK3R1/AGMO/SLC44A1/CHKA/UVRAG/PTEN/GPAM/LPCAT3/PIK3C2G/ETNK1/NR1H4/SCARB1/TTC7B/SMG1/PLCG2/ABHD3/CRLS1/PLIN5/PI4KA/MTMR3/PNPLA3/GK	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0071825	protein-lipid complex organization	PLA2G2A/APOB/ACSL3/SNX9/ABCA1/LPCAT3/NR1H4/SCARB1/PCSK6/ABCA5	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006641	triglyceride metabolic process	LPGAT1/APOB/CPS1/TBL1XR1/FBXW7/ACSL1/AGMO/INSIG1/SORL1/GPAM/SCARB1/SEL1L/PLIN5/PNPLA3/GK	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0009062	fatty acid catabolic process	ECHDC2/SCP2/ABCD3/ABCB11/EHHADH/HSD17B4/AIG1/AUH/ACACB/PCCA/ABHD2/LONP2/ABHD3/PLIN5/PPARA	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0032376	positive regulation of cholesterol transport	SCP2/EEPD1/ABCB4/ABCA1/LPCAT3/LRP1/ABCA8/ABCA5	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0019395	fatty acid oxidation	ECHDC2/SCP2/ABCD3/ABCB11/EHHADH/PPARGC1A/HSD17B4/MAPK14/PRKAG2/AUH/ADIPOR2/ACACB/LONP2/PLIN5/PPARA	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0001676	long-chain fatty acid metabolic process	SCP2/ABCD3/ACSL3/ELOVL6/ACSL1/AIG1/QKI/FAAH2/ACSL4/CYP2C8/PNPLA3/SLC27A6/PTGR1/ELOVL5/CYP2B6	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0042632	cholesterol homeostasis	NR5A2/APOB/ABCB11/INSIG1/CYP7B1/ABCA1/LRP5/NR1H4/SCARB1/RORA/MED13/ABCA5/HNF4A/SREBF2	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:1905954	positive regulation of lipid localization	SCP2/APOB/ACSL1/EEPD1/ABCB4/ABCA1/LPCAT3/DENND5B/LRP1/ACACB/SCARB1/ABCA8/ABCA5/PLIN5/SREBF2	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
GO:0006633	fatty acid biosynthetic process	ABCD3/LPGAT1/ELOVL6/CBR4/QKI/MLXIPL/PRKAG2/INSIG1/HSD17B12/CYP2C8/ACACB/PIBF1/DCAF5/ABHD2/ACSM2A/ACSM2B/ACACA/ABHD3/ACSS2/ELOVL5	Up	C1_Hepatocyte_TF	Liver	GSE171668_Liver	Delorey TM et al. (Liver)
